decision_acc_mean,decision_acc_std,miss_rate_mean,miss_rate_std,escalation_mean,escalation_std,under_escalation_mean,under_escalation_std,fa_per_clean_mean,fa_per_clean_std,mean_severity_danger_mean,mean_severity_danger_std,miss_k_pooled,n_danger_pooled,fa_k_pooled,n_clean_pooled,esc_k_pooled,under_esc_k_pooled,miss_upper95_pooled,fa_upper95_pooled,model,perturbation,level
0.9121835443037976,0.08887209054482763,0.003164556962025317,0.0062294366091865585,0.9670886075949368,0.07271081819673939,0.029746835443037974,0.06651594616613297,0.0,0.0,3.434493670886076,0.1438377300339417,10,3160,0,1580,3056,94,0.005361877757156768,0.001894236749282019,E_gbm,drift,0.3
0.8759493670886076,0.14897952259737177,0.004113924050632911,0.009199013831486476,0.9123417721518987,0.19600975625551956,0.08354430379746836,0.18681074242403306,0.0,0.0,3.3243670886075947,0.392727128959615,13,3160,0,1580,2883,264,0.006532749029873951,0.001894236749282019,E_gbm,drift,0.4
0.8664556962025316,0.15715558355820086,0.011075949367088608,0.024766575700155898,0.9018987341772153,0.21409344652636517,0.0870253164556962,0.18933203408707525,0.0,0.0,3.2917721518987344,0.4421167524544091,35,3160,0,1580,2850,275,0.014658317340524949,0.001894236749282019,E_gbm,drift,0.5
0.8238924050632912,0.12048014263465888,0.051582278481012656,0.053395745074421005,0.8060126582278482,0.24626069079753307,0.14240506329113925,0.1954962532901147,0.0,0.0,3.0762658227848103,0.5271533577186794,163,3160,0,1580,2547,450,0.05852728879786495,0.001894236749282019,E_gbm,dropout,1.0
0.7626582278481013,0.07216950637365001,0.11708860759493671,0.15677737071182477,0.7661392405063292,0.22585715949988433,0.11677215189873418,0.1688536545105372,0.0,0.0,2.7541139240506327,0.6778947111349328,370,3160,0,1580,2421,369,0.12691857256643452,0.001894236749282019,E_gbm,dropout,2.0
0.7020569620253164,0.09991026808493249,0.09462025316455697,0.14152505874524166,0.731012658227848,0.25432634925302394,0.17436708860759492,0.23682010179730525,0.0,0.0,2.886392405063291,0.8197595307106804,299,3160,0,1580,2310,551,0.1036232917171263,0.001894236749282019,E_gbm,dropout,3.0
0.617246835443038,0.14004661830844567,0.10474683544303798,0.21949345188548489,0.7082278481012658,0.42987131406874457,0.1870253164556962,0.4155498304568219,0.0,0.0,2.787025316455696,1.1969147635189512,331,3160,0,1580,2238,591,0.11413833941938123,0.001894236749282019,E_gbm,dropout,4.0
0.5362341772151898,0.04483882412613629,0.12784810126582277,0.12159581069797672,0.5462025316455696,0.3385436323120105,0.3259493670886076,0.325605462547585,0.0,0.0,2.3987341772151898,1.0600445131656715,404,3160,0,1580,1726,1030,0.13803281399972597,0.001894236749282019,E_gbm,dropout,5.0
0.47136075949367084,0.130946569966639,0.21582278481012657,0.35952486938967365,0.6496835443037975,0.4808247259455321,0.13449367088607594,0.3007369906447502,0.0,0.0,2.733227848101266,1.737818551857362,682,3160,0,1580,2053,425,0.22821121337784714,0.001894236749282019,E_gbm,dropout,6.0
0.439873417721519,0.10105390950072415,0.195253164556962,0.4365993487713196,0.604746835443038,0.5412877322358779,0.2,0.44721359549995804,0.0,0.0,2.6189873417721516,1.9179115918672778,617,3160,0,1580,1911,632,0.2072173648663882,0.001894236749282019,E_gbm,dropout,7.0
0.9501582278481011,0.05419448164019986,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0,3160,0,1580,3160,0,0.0009475673165507681,0.001894236749282019,RF,clean,0.0
